,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
16,16,42,24,333,allocated,542.8434906159298,16,42,24,192,allocated,376.99631375941703,16,42,24,194,allocated,602.6670868338853
17,17,42,25,333,allocated,528.6205050276801,17,42,25,192,allocated,391.2192993476667,17,42,25,194,allocated,616.890072422135
18,18,24,27,191,allocated,358.481438178756,18,24,27,192,allocated,503.34545243149716,18,24,27,193,existing,130.00922688863133
19,19,83,28,377,existing,238.7530081637425,19,83,28,353,allocated,386.59309971970276,19,83,28,550,existing,243.291151210632
20,20,81,29,125,existing,338.88692813364577,20,81,29,125,existing,338.88692813364577,20,81,29,471,existing,288.4761485290677
21,21,85,30,187,existing,151.0701067734804,21,85,30,314,existing,426.7834195503789,21,85,30,146,existing,383.2432165786521
22,22,85,31,187,existing,278.5848576691639,22,85,31,314,existing,554.2981704460624,22,85,31,471,existing,509.0751003562188
23,23,46,32,366,allocated,530.1051815065489,23,46,32,220,allocated,210.281489124696,23,46,32,235,allocated,235.05844591370658
24,24,80,33,176,existing,485.57561145848683,24,80,33,220,allocated,152.22008521475354,24,80,33,235,allocated,176.9970420037641
25,25,80,35,176,existing,108.46791497173486,25,80,35,41,existing,228.81965693255023,25,80,35,235,allocated,329.1553426611073
26,26,46,36,366,allocated,859.3552549125651,26,46,36,220,allocated,859.3546840050699,26,46,36,116,existing,873.20597483858
27,27,46,37,366,allocated,792.1109474792526,27,46,37,76,allocated,802.1401683502777,27,46,37,116,existing,805.9616674052675
28,28,46,38,366,allocated,783.0280725600707,28,46,38,76,allocated,793.0572934310958,28,46,38,116,existing,796.8787924860856
29,29,46,39,366,allocated,774.5114186533344,29,46,39,76,allocated,784.5406395243597,29,46,39,116,existing,788.3621385793494
30,30,79,41,41,existing,0.0,30,79,41,41,existing,0.0,30,79,41,116,existing,332.46108469102467
31,31,41,42,328,allocated,443.08685161634435,31,41,42,328,allocated,443.08685161634435,31,41,42,62,existing,305.3086378798275
32,32,41,43,328,allocated,303.47734031611276,32,41,43,246,allocated,219.62291435984383,32,41,43,502,existing,267.74976786314903
33,33,41,45,328,allocated,420.3133716146443,33,41,45,328,allocated,420.3133716146443,33,41,45,502,existing,365.21139820035864
34,34,41,46,328,allocated,312.7546201203806,34,41,46,328,allocated,312.7546201203806,34,41,46,502,existing,257.6526467060949
35,35,41,47,328,allocated,498.11566800962066,35,41,47,328,allocated,498.11566800962066,35,41,47,502,existing,443.013694595335
36,36,75,48,261,existing,732.2497483185041,36,75,48,76,allocated,662.6822012871477,36,75,48,15,allocated,717.145405920337
37,37,75,49,261,existing,584.6736792682286,37,75,49,76,allocated,515.1061322368723,37,75,49,15,allocated,569.5693368700616
38,38,41,50,328,allocated,324.33882515725384,38,41,50,328,allocated,324.33882515725384,38,41,50,502,existing,269.23685174296816
39,39,41,51,328,allocated,416.6960452123876,39,41,51,328,allocated,416.6960452123876,39,41,51,502,existing,361.59407179810194
40,40,41,52,328,allocated,231.80003714873942,40,41,52,328,allocated,231.80003714873942,40,41,52,502,existing,176.6980637344537
41,41,75,53,261,existing,487.1655966331699,41,75,53,76,allocated,609.1452595708301,41,75,53,15,allocated,663.6084642040194
42,42,75,54,261,existing,472.9892338317035,42,75,54,76,allocated,594.9688967693636,42,75,54,15,allocated,649.4321014025529
43,43,43,55,349,allocated,731.203957277539,43,43,55,246,allocated,545.8095733938676,43,43,55,492,existing,304.4191903256168
44,44,43,56,349,allocated,697.7420315243679,44,43,56,246,allocated,512.3476476406966,44,43,56,492,existing,270.9572645724457
45,45,43,57,349,allocated,455.9844772348362,45,43,57,246,allocated,637.0359880934475,45,43,57,492,existing,395.6456050251966
46,46,43,58,349,allocated,483.8128195243585,46,43,58,246,allocated,609.2076458039253,46,43,58,492,existing,367.8172627356744
47,47,85,59,187,existing,291.5154855442201,47,85,59,125,existing,546.5552520857407,47,85,59,471,existing,496.1444724811626
48,48,83,60,377,existing,291.72749137892663,48,83,60,125,existing,471.86741700034065,48,83,60,471,existing,421.4566373957626
49,49,42,61,333,allocated,280.9248998113999,49,42,61,192,allocated,586.7330049427459,49,42,61,62,existing,121.58022390798041
50,50,42,62,333,allocated,174.29246142797277,50,42,62,567,existing,488.45541221257446,50,42,62,62,existing,0.0
51,51,46,63,366,allocated,470.4826107244387,51,46,63,220,allocated,451.1140005307661,51,46,63,235,allocated,475.89095731977665
52,52,46,64,366,allocated,409.8656750657938,52,46,64,220,allocated,390.4970648721212,52,46,64,235,allocated,415.27402166113177
53,53,46,65,366,allocated,583.0514233355902,53,46,65,76,allocated,593.0806442066153,53,46,65,116,existing,596.9021432616053
54,54,46,66,366,allocated,492.1418965364637,54,46,66,76,allocated,502.17111740748874,54,46,66,116,existing,505.9926164624786
55,55,24,67,191,allocated,534.7845033786205,55,24,67,192,allocated,326.4843218107863,55,24,67,194,allocated,552.1550948852546
56,56,42,68,333,allocated,468.31840314761837,56,42,68,192,allocated,512.6849522290091,56,42,68,502,existing,620.7466129808712
57,57,73,69,188,existing,404.3623655484237,57,73,69,188,existing,404.3623655484237,57,73,69,69,allocated,0.0
58,58,73,70,188,existing,324.9428805210947,58,73,70,188,existing,324.9428805210947,58,73,70,69,allocated,79.419485027329
59,59,83,72,377,existing,842.7865290147663,59,83,72,353,allocated,649.8768074581839,59,83,72,450,allocated,427.0936250676547
60,60,42,73,333,allocated,288.27840520657367,60,42,73,328,allocated,525.0837780386473,60,42,73,62,existing,385.33730782442365
61,61,41,74,328,allocated,398.1672844380694,61,41,74,328,allocated,398.1672844380694,61,41,74,502,existing,460.2074339861488
62,62,46,75,366,allocated,455.3663797919804,62,46,75,76,allocated,41.11570141292558,62,46,75,15,allocated,95.57890604611488
63,63,46,76,366,allocated,496.4820812049061,63,46,76,76,allocated,0.0,63,46,76,15,allocated,136.69460745904047
64,64,46,78,366,allocated,692.5652343863701,64,46,78,76,allocated,287.0559883699979,64,46,78,15,allocated,341.5191930031872
65,65,46,80,366,allocated,731.4822618541593,65,46,80,220,allocated,644.2873490772594,65,46,80,235,allocated,676.4913776783101
66,66,41,83,328,allocated,483.1100971003144,66,41,83,246,allocated,284.16954641138534,66,41,83,492,existing,392.0919351578693
67,67,41,84,328,allocated,557.6093048334833,67,41,84,246,allocated,392.9490349974291,67,41,84,492,existing,285.22032655526084
68,68,41,85,328,allocated,431.2961522417247,68,41,85,328,allocated,431.2961522417247,68,41,85,502,existing,520.9701377725488
69,69,42,87,333,allocated,193.17968301497487,69,42,87,567,existing,469.65057659050876,69,42,87,62,existing,18.887221587002113
70,70,42,88,333,allocated,272.66646831544693,70,42,88,246,allocated,481.7562487432438,70,42,88,62,existing,98.37400688747422
71,71,41,89,328,allocated,576.5464048767224,71,41,89,246,allocated,534.474149512162,71,41,89,492,existing,293.0837664439111
72,72,41,90,328,allocated,642.2749113736575,72,41,90,246,allocated,600.2026560090969,72,41,90,492,existing,358.81227294084607
73,73,24,92,191,allocated,450.05864127891573,73,24,92,220,allocated,378.50791637613963,73,24,92,235,allocated,49.29078915762198
74,74,41,93,328,allocated,193.7076664349573,74,41,93,328,allocated,193.7076664349573,74,41,93,502,existing,255.06938719050714
75,75,46,94,366,allocated,352.59877960332767,75,46,94,76,allocated,362.62800047435275,75,46,94,116,existing,366.44949952934263
76,76,46,95,366,allocated,335.46939137187974,76,46,95,76,allocated,345.4986122429048,76,46,95,116,existing,349.32011129789464
77,77,80,96,176,existing,351.78835006731197,77,80,96,41,existing,445.9060740445791,77,80,96,193,existing,351.68112817694225
78,78,84,97,567,existing,340.8261196840584,78,84,97,567,existing,340.8261196840584,78,84,97,159,existing,260.9880559653732
79,79,42,98,333,allocated,187.44013127529485,79,42,98,192,allocated,695.7032450939467,79,42,98,62,existing,361.73259270326764
80,80,42,99,333,allocated,290.36505686349614,80,42,99,192,allocated,592.7783195057455,80,42,99,62,existing,464.6575182914689
81,81,41,101,328,allocated,259.3551775605026,81,41,101,328,allocated,259.3551775605026,81,41,101,502,existing,258.49027260391296
82,82,43,102,349,allocated,262.82230521550906,82,43,102,246,allocated,467.619992876396,82,43,102,492,existing,226.22960980814514
83,83,43,103,349,allocated,382.07575467085115,83,43,103,246,allocated,330.4735059172121,83,43,103,492,existing,89.08312284896122
84,84,46,104,366,allocated,395.14122640484055,84,46,104,76,allocated,405.1704472758656,84,46,104,116,existing,408.9919463308555
85,85,73,106,188,existing,110.73353280939835,85,73,106,188,existing,110.73353280939835,85,73,106,69,allocated,293.62883273902537
86,86,81,108,125,existing,595.1943919170103,86,81,108,125,existing,595.1943919170103,86,81,108,550,existing,400.7005942828796
87,87,81,109,125,existing,466.768941405244,87,81,109,125,existing,466.768941405244,87,81,109,550,existing,272.2751437711133
88,88,41,110,328,allocated,176.69601216399943,88,41,110,328,allocated,176.69601216399943,88,41,110,502,existing,266.36999769482355
89,89,41,111,328,allocated,247.88137180435612,89,41,111,328,allocated,247.88137180435612,89,41,111,502,existing,158.20738627353202
90,90,41,112,328,allocated,399.9485865872658,90,41,112,328,allocated,399.9485865872658,90,41,112,502,existing,310.2746010564417
91,91,24,113,191,allocated,327.7483244133378,91,24,113,192,allocated,119.44814284550358,91,24,113,194,allocated,345.11891591997187
92,92,24,114,191,allocated,437.39875566046106,92,24,114,192,allocated,229.09857409262682,92,24,114,194,allocated,454.76934716709513
93,93,46,115,366,allocated,29.515606631049852,93,46,115,41,existing,289.0947581339599,93,46,115,116,existing,43.366326557064774
94,94,83,118,377,existing,366.7477263462828,94,83,118,353,allocated,442.10666148974394,94,83,118,550,existing,47.40640058405699
95,95,24,119,191,allocated,306.29486225234217,95,24,119,125,existing,345.5552413895173,95,24,119,193,existing,78.34302859062069
96,96,81,124,125,existing,102.97955551253997,96,81,124,125,existing,102.97955551253997,96,81,124,471,existing,153.39033511711804
97,97,42,127,333,allocated,346.3414548588372,97,42,127,246,allocated,552.6320675577725,97,42,127,62,existing,172.0489934308645
98,98,43,128,349,allocated,361.67994180992775,98,43,128,246,allocated,407.1152521324641,98,43,128,62,existing,317.5658088561729
99,99,42,129,333,allocated,383.7739257680463,99,42,129,328,allocated,538.9140251560983,99,42,129,62,existing,209.4814643400736
100,100,18,130,145,allocated,637.0865946119599,100,18,130,315,existing,747.2557006056409,100,18,130,480,existing,534.5639290525735
101,101,18,131,145,allocated,670.7353435019935,101,18,131,315,existing,713.6069517156072,101,18,131,480,existing,568.2126779426071
102,102,43,132,349,allocated,639.2074246059775,102,43,132,246,allocated,453.81304072230614,102,43,132,492,existing,212.42265765405529
103,103,43,133,349,allocated,646.888918949997,103,43,133,246,allocated,417.1204244984355,103,43,133,492,existing,175.73004143018466
104,104,46,134,366,allocated,538.1772754619637,104,46,134,76,allocated,132.6680294455916,104,46,134,15,allocated,187.1312340787809
105,105,75,135,261,existing,493.7925611101015,105,75,135,76,allocated,189.7353898958892,105,75,135,15,allocated,322.533261969896
106,106,75,136,261,existing,473.22061087350835,106,75,136,76,allocated,403.65306384215205,106,75,136,15,allocated,458.11626847534137
107,107,75,137,261,existing,593.4133406116396,107,75,137,76,allocated,283.4603341040209,107,75,137,15,allocated,337.92353873721015
108,108,46,138,366,allocated,705.0913566569623,108,46,138,220,allocated,573.1875819113028,108,46,138,235,allocated,605.3916105123536
109,109,46,139,366,allocated,558.2069585573586,109,46,139,220,allocated,426.3031838116991,109,46,139,235,allocated,458.5072124127499
110,110,78,140,509,existing,353.08099916786637,110,78,140,76,allocated,214.13909455306833,110,78,140,15,allocated,77.44448709402788
111,111,81,141,125,existing,252.85882762078157,111,81,141,125,existing,252.85882762078157,111,81,141,193,existing,171.03944235935643
112,112,24,143,191,allocated,319.7456582021072,112,24,143,125,existing,359.00603733928233,112,24,143,193,existing,91.79382454038573
113,113,24,144,191,allocated,129.5272204325791,113,24,144,192,allocated,337.8274020004134,113,24,144,194,allocated,112.15662892594507
114,114,41,147,328,allocated,265.40572042442955,114,41,147,328,allocated,265.40572042442955,114,41,147,502,existing,327.445869972509
115,115,41,148,328,allocated,202.1302837371267,115,41,148,328,allocated,202.1302837371267,115,41,148,502,existing,166.402711284163
116,116,75,149,261,existing,377.4470058890001,116,75,149,76,allocated,499.42666882666026,116,75,149,15,allocated,553.8898734598496
117,117,18,151,145,allocated,159.90460862475368,117,18,151,315,existing,499.8446258432641,117,18,151,480,existing,262.42727418414006
118,118,82,152,315,existing,324.81996766687496,118,82,152,315,existing,324.81996766687496,118,82,152,471,existing,399.08410460715413
119,119,18,153,145,allocated,109.79833727770155,119,18,153,315,existing,549.9508971903163,119,18,153,480,existing,212.3210028370879
120,120,81,154,125,existing,259.8314768415937,120,81,154,125,existing,259.8314768415937,120,81,154,471,existing,209.42069723701567
121,121,81,155,125,existing,185.8027234340962,121,81,155,125,existing,185.8027234340962,121,81,155,471,existing,135.39194382951814
122,122,41,156,328,allocated,382.18137698497515,122,41,156,328,allocated,382.18137698497515,122,41,156,502,existing,444.2215265330546
123,123,41,157,328,allocated,413.1880711502408,123,41,157,328,allocated,413.1880711502408,123,41,157,502,existing,502.86205668106487
124,124,46,158,366,allocated,319.30429081684116,124,46,158,76,allocated,182.8416274716398,124,46,158,15,allocated,234.91143810121838
125,125,84,159,567,existing,79.83806371868525,125,84,159,567,existing,79.83806371868525,125,84,159,159,existing,0.0
126,126,46,160,366,allocated,462.7224245415707,126,46,160,220,allocated,521.787717827487,126,46,160,116,existing,535.6043577296853
127,127,46,161,366,allocated,389.7188269149526,127,46,161,220,allocated,594.7913154541051,127,46,161,116,existing,462.60076010306716
128,128,24,162,191,allocated,389.0529894478532,128,24,162,192,allocated,180.7528078800189,128,24,162,194,allocated,406.4235809544872
129,129,24,163,191,allocated,319.2267979853016,129,24,163,192,allocated,110.92661641746737,129,24,163,194,allocated,336.59738949193564
130,130,46,164,366,allocated,550.5512498608819,130,46,164,220,allocated,531.1826396672092,130,46,164,235,allocated,555.9595964562197
131,131,41,165,328,allocated,572.3865529264729,131,41,165,328,allocated,572.3865529264729,131,41,165,502,existing,517.2845795121872
132,132,41,166,328,allocated,659.3621404242822,132,41,166,328,allocated,659.3621404242822,132,41,166,502,existing,604.2601670099966
133,133,80,167,176,existing,382.32898671137605,133,80,167,41,existing,476.4467106886432,133,80,167,193,existing,321.1404915328782
134,134,24,168,191,allocated,428.8913908350619,134,24,168,192,allocated,432.9354997751912,134,24,168,193,existing,200.41917954493726
135,135,46,169,366,allocated,701.0156034935449,135,46,169,220,allocated,613.8206907166449,135,46,169,235,allocated,646.0247193176956
136,136,46,170,366,allocated,691.5552635250755,136,46,170,220,allocated,658.3233041517356,136,46,170,235,allocated,690.5273327527864
137,137,46,171,366,allocated,453.82758215242654,137,46,171,76,allocated,48.318336136054384,137,46,171,15,allocated,102.78154076924368
138,138,46,172,366,allocated,780.8601900960778,138,46,172,220,allocated,658.3725585933194,138,46,172,235,allocated,690.5765871943702
139,139,46,173,366,allocated,726.5751508915782,139,46,173,220,allocated,639.3802381146783,139,46,173,235,allocated,671.584266715729
140,140,82,174,315,existing,458.9146511772275,140,82,174,315,existing,458.9146511772275,140,82,174,480,existing,368.32645312284365
141,141,46,175,366,allocated,17.68586804347057,141,46,175,41,existing,277.2650195463806,141,46,175,116,existing,90.56780123158521
142,142,43,177,349,allocated,421.8157491465216,142,43,177,246,allocated,256.9654285781953,142,43,177,62,existing,323.1648270525227
143,143,41,178,328,allocated,395.71648801951665,143,41,178,246,allocated,285.62007371656216,143,41,178,502,existing,357.8326800402348
144,144,73,188,188,existing,0.0,144,73,188,188,existing,0.0,144,73,188,146,existing,364.23094389309495
145,145,73,189,188,existing,106.36822481308516,145,73,189,188,existing,106.36822481308516,145,73,189,146,existing,257.8627190800098
146,146,83,190,377,existing,151.19515262774905,146,83,190,353,allocated,411.8082193212623,146,83,190,550,existing,325.2977696091543
147,147,24,191,191,allocated,0.0,147,24,191,192,allocated,208.30018156783424,147,24,191,194,allocated,17.37059150663404
148,148,24,192,191,allocated,208.30018156783424,148,24,192,192,allocated,0.0,148,24,192,194,allocated,225.6707730744683
149,149,24,194,191,allocated,17.37059150663404,149,24,194,192,allocated,225.6707730744683,149,24,194,194,allocated,0.0
150,150,24,195,191,allocated,409.89278699114897,150,24,195,192,allocated,201.59260542331472,150,24,195,194,allocated,427.26337849778304
151,151,24,196,191,allocated,504.44303558660897,151,24,196,192,allocated,357.3838550236441,151,24,196,193,existing,275.97082429648435
152,152,24,197,191,allocated,478.7428853829158,152,24,197,192,allocated,270.4427038150816,152,24,197,193,existing,362.91197550504694
153,153,83,200,377,existing,204.1961488510758,153,83,200,353,allocated,401.12589854329855,153,83,200,550,existing,257.8239500342278
154,154,46,201,366,allocated,106.54584202661954,154,46,201,41,existing,366.12499352952955,154,46,201,116,existing,179.42777521473417
155,155,42,202,333,allocated,371.28219667520807,155,42,202,192,allocated,609.7211587014194,155,42,202,62,existing,545.5746581031808
156,156,80,203,176,existing,271.3080849529355,156,80,203,41,existing,365.4258089302025,156,80,203,235,allocated,325.749252662734
157,157,80,204,176,existing,306.3888669532526,157,80,204,41,existing,400.5065909305197,157,80,204,235,allocated,360.83003466305115
158,158,24,212,191,allocated,372.88501452229025,158,24,212,192,allocated,488.9418760879629,158,24,212,193,existing,144.4128032321656
159,159,46,219,366,allocated,371.23551161354567,159,46,219,220,allocated,613.274630755512,159,46,219,116,existing,444.1174448016602
160,160,80,220,176,existing,637.7956966732404,160,80,220,220,allocated,0.0,160,80,220,235,allocated,329.21712721851765
161,161,41,221,328,allocated,317.0496351146198,161,41,221,246,allocated,265.3712078095979,161,41,221,502,existing,227.37564958379568
162,162,41,222,328,allocated,299.6572716412363,162,41,222,246,allocated,282.76357128298133,162,41,222,502,existing,209.98328611041222
163,163,46,223,366,allocated,556.4135152814885,163,46,223,76,allocated,59.93143407658242,163,46,223,15,allocated,196.6260415356229
164,164,46,224,366,allocated,423.1695522064314,164,46,224,220,allocated,317.2171184248136,164,46,224,235,allocated,341.99407521382415
165,165,46,225,366,allocated,449.58029629041005,165,46,225,220,allocated,290.8063743408349,165,46,225,235,allocated,315.5833311298455
166,166,41,226,328,allocated,361.4721332332385,166,41,226,246,allocated,162.5315825443094,166,41,226,492,existing,270.45397129079333
167,167,82,227,315,existing,310.04250381199364,167,82,227,315,existing,310.04250381199364,167,82,227,471,existing,384.3066407522728
168,168,43,228,349,allocated,395.91935058891147,168,43,228,246,allocated,230.66098641499286,168,43,228,62,existing,349.46926921572515
169,169,73,231,188,existing,91.91056528718794,169,73,231,188,existing,91.91056528718794,169,73,231,69,allocated,312.4518002612358
170,170,77,233,233,existing,0.0,170,77,233,233,existing,0.0,170,77,233,159,existing,298.43493699928615
171,171,80,235,176,existing,437.6232576328421,171,80,235,220,allocated,329.21712721851765,171,80,235,235,allocated,0.0
172,172,42,236,333,allocated,382.8676646935384,172,42,236,567,existing,517.7153377808186,172,42,236,62,existing,214.10963638377896
173,173,42,237,333,allocated,266.7173168357402,173,42,237,567,existing,396.030556804807,173,42,237,62,existing,92.42485540776742
174,174,81,240,125,existing,920.783813466368,174,81,240,125,existing,920.783813466368,174,81,240,550,existing,726.2900158322373
175,175,83,241,377,existing,258.4281484615504,175,83,241,353,allocated,346.89389893282396,175,83,241,550,existing,203.5919504237532
176,176,46,243,366,allocated,628.9110253260892,176,46,243,220,allocated,541.7161125491893,176,46,243,235,allocated,573.9201411502402
177,177,41,246,328,allocated,385.0141923724801,177,41,246,246,allocated,0.0,177,41,246,492,existing,241.39038306825086
178,178,83,248,377,existing,493.3271233427563,178,83,248,353,allocated,496.56529200095343,178,83,248,450,allocated,311.0765547482555
179,179,18,250,145,allocated,355.6712614960444,179,18,250,188,existing,825.6338155933502,179,18,250,480,existing,253.14859593665807
180,180,18,251,145,allocated,319.91098953773036,180,18,251,188,existing,789.8735436350362,180,18,251,480,existing,217.388323978344
181,181,84,252,567,existing,268.93995177302725,181,84,252,567,existing,268.93995177302725,181,84,252,159,existing,189.101888054342
182,182,83,254,377,existing,154.7594578396005,182,83,254,353,allocated,393.7710907578111,182,83,254,550,existing,307.2606410457031
183,183,83,255,377,existing,241.04857014797474,183,83,255,353,allocated,316.4075052914358,183,83,255,550,existing,173.10555678236506
184,184,78,257,509,existing,117.02117196408315,184,78,257,233,existing,272.24768426863204,184,78,257,159,existing,203.70862747234358
185,185,83,258,377,existing,469.2116412590814,185,83,258,353,allocated,413.8262707651059,185,83,258,450,allocated,191.04308837457677
186,186,83,259,377,existing,507.73455546611046,186,83,259,353,allocated,375.30335655807676,186,83,259,450,allocated,152.52017416754762
187,187,42,260,333,allocated,404.012475546649,187,42,260,567,existing,538.8601486339292,187,42,260,62,existing,235.25444723688958
188,188,42,265,333,allocated,193.01234631698563,188,42,265,328,allocated,462.1826034146316,188,42,265,62,existing,290.0712489348356
189,189,46,266,366,allocated,871.3389691350831,189,46,266,220,allocated,847.3709697825519,189,46,266,235,allocated,879.5749983836026
190,190,46,267,366,allocated,870.0242481057934,190,46,267,220,allocated,836.7922887324536,190,46,267,235,allocated,868.9963173335043
191,191,46,268,366,allocated,762.9955712823313,191,46,268,76,allocated,773.0247921533564,191,46,268,116,existing,776.8462912083462
192,192,46,269,366,allocated,788.0606800138142,192,46,269,220,allocated,754.8287206404743,192,46,269,235,allocated,787.0327492415252
193,193,42,270,333,allocated,378.2016026830603,193,42,270,246,allocated,376.22111437563046,193,42,270,62,existing,203.90914125508755
194,194,42,271,333,allocated,467.30694393363774,194,42,271,246,allocated,414.10375139036876,194,42,271,62,existing,293.014482505665
195,195,84,272,567,existing,30.78584688125698,195,84,272,567,existing,30.78584688125698,195,84,272,159,existing,49.052216837428276
196,196,41,273,328,allocated,476.78923924976016,196,41,273,328,allocated,476.78923924976016,196,41,273,502,existing,421.6872658354745
197,197,75,274,261,existing,524.1107889599009,197,75,274,76,allocated,159.41716204608974,197,75,274,15,allocated,296.1117695051302
198,198,41,275,328,allocated,663.8005769107131,198,41,275,328,allocated,663.8005769107131,198,41,275,502,existing,608.6986034964274
199,199,75,276,261,existing,458.77944905845146,199,75,276,76,allocated,580.7591119961116,199,75,276,15,allocated,635.222316629301
200,200,75,277,261,existing,619.792366487349,200,75,277,76,allocated,550.2248194559927,200,75,277,15,allocated,604.6880240891819
201,201,75,278,261,existing,557.1340894212151,201,75,278,76,allocated,638.1516549804599,201,75,278,15,allocated,692.6148596136491
202,202,43,279,349,allocated,617.2344686101275,202,43,279,246,allocated,387.465974158566,202,43,279,492,existing,146.07559109031513
203,203,43,280,349,allocated,667.6586015777102,203,43,280,246,allocated,437.8901071261487,203,43,280,492,existing,196.49972405789782
204,204,24,281,191,allocated,356.2411242435642,204,24,281,192,allocated,147.94094267572993,204,24,281,194,allocated,373.61171575019824
205,205,24,282,191,allocated,305.78796584427084,205,24,282,192,allocated,97.48778427643663,205,24,282,194,allocated,323.1585573509049
206,206,83,283,377,existing,22.70708461851376,206,83,283,353,allocated,255.00530451858833,206,83,283,550,existing,391.44704231182607
207,207,83,284,377,existing,89.49437026470567,207,83,284,353,allocated,321.7925901647802,207,83,284,550,existing,458.23432795801796
208,208,46,285,366,allocated,559.0518683857508,208,46,285,220,allocated,611.5752694895278,208,46,285,116,existing,631.9338015738654
209,209,46,286,366,allocated,456.3191053636879,209,46,286,220,allocated,698.3582245056543,209,46,286,116,existing,529.2010385518025
210,210,83,290,377,existing,421.2526491140795,210,83,290,353,allocated,424.49081777227656,210,83,290,450,allocated,239.00208051957864
211,211,24,292,191,allocated,437.1961200293914,211,24,292,192,allocated,228.8959384615572,211,24,292,194,allocated,454.5667115360255
212,212,24,293,191,allocated,496.8586362383848,212,24,293,192,allocated,288.5584546705506,212,24,293,194,allocated,514.2292277450189
213,213,80,294,176,existing,146.89613054941594,213,80,294,41,existing,267.24787251023133,213,80,294,235,allocated,367.5835582387883
214,214,80,296,176,existing,215.71666485924607,214,80,296,41,existing,336.06840682006145,214,80,296,235,allocated,436.40409254861845
215,215,41,297,328,allocated,528.3042761471354,215,41,297,192,allocated,513.6156228602447,215,41,297,502,existing,590.3444256952147
216,216,41,298,328,allocated,422.4227906171945,216,41,298,328,allocated,422.4227906171945,216,41,298,502,existing,484.4629401652739
217,217,41,299,328,allocated,467.3151827096819,217,41,299,328,allocated,467.3151827096819,217,41,299,502,existing,412.2132092953962
218,218,43,301,349,allocated,378.2598967661688,218,43,301,246,allocated,241.79687617503293,218,43,301,492,existing,364.54518586486245
219,219,43,302,349,allocated,336.57212979691536,219,43,302,246,allocated,193.1119580269925,219,43,302,492,existing,315.86026771682197
220,220,41,303,328,allocated,732.5949433606877,220,41,303,328,allocated,732.5949433606877,220,41,303,502,existing,677.4929699464021
221,221,41,304,328,allocated,805.8015800332362,221,41,304,328,allocated,805.8015800332362,221,41,304,502,existing,750.6996066189505
222,222,85,305,187,existing,166.82713514194856,222,85,305,188,existing,176.8622778744156,222,85,305,146,existing,187.36866601867936
223,223,41,308,328,allocated,234.43430916437453,223,41,308,246,allocated,150.57988320810563,223,41,308,502,existing,198.70673671141083
224,224,41,309,328,allocated,64.61833725485339,224,41,309,328,allocated,64.61833725485339,224,41,309,502,existing,28.8907648018897
